"id","country_name","total_cases","new_cases","active_cases","total_deaths","new_deaths","total_recovered","serious_critical","region","total_cases_per1m","record_date"
"434","New Zealand","12","4","12","","","","",,"2.5","2020-03-17 21:00:05.485"
"599","New Zealand","12","4","12","","","","",,"2.5","2020-03-17 21:10:02.648"
"764","New Zealand","12","4","12","","","","",,"2.5","2020-03-17 21:20:01.595"
"929","New Zealand","12","4","12","","","","",,"2.5","2020-03-17 21:30:02.658"
"1094","New Zealand","12","4","12","","","","",,"2.5","2020-03-17 21:40:02.21"
"1259","New Zealand","12","4","12","","","","",,"2.5","2020-03-17 21:50:02.457"
"1424","New Zealand","12","4","12","","","","",,"2.5","2020-03-17 22:00:01.961"
"1589","New Zealand","12","4","12","","","","",,"2.5","2020-03-17 22:10:02.191"
"1754","New Zealand","12","4","12","","","","",,"2.5","2020-03-17 22:20:02.653"
"1919","New Zealand","12","4","12","","","","",,"2.5","2020-03-17 22:30:01.9"
"2084","New Zealand","12","4","12","","","","",,"2.5","2020-03-17 22:40:02.193"
"2249","New Zealand","12","4","12","","","","",,"2.5","2020-03-17 22:50:02.592"
"2415","New Zealand","12","4","12","","","","",,"2.5","2020-03-17 23:00:01.929"
"2581","New Zealand","12","4","12","","","","",,"2.5","2020-03-17 23:10:01.687"
"2747","New Zealand","12","4","12","","","","",,"2.5","2020-03-17 23:20:01.7"
"2913","New Zealand","12","4","12","","","","",,"2.5","2020-03-17 23:30:02.403"
"3079","New Zealand","12","4","12","","","","",,"2.5","2020-03-17 23:40:01.829"
"104","New Zealand","12","4","12","","","","",,"2.5","2020-03-17 23:41:04.19"
"269","New Zealand","12","4","12","","","","",,"2.5","2020-03-17 23:46:12.969"
"3245","New Zealand","12","4","12","","","","",,"2.5","2020-03-17 23:50:02.071"
"3411","New Zealand","12","4","12","","","","",,"2.5","2020-03-18 00:00:02.373"
"3577","New Zealand","12","4","12","","","","",,"2.5","2020-03-18 00:10:02.413"
"3737","New Zealand","20","12","20","","","","",,"4.1","2020-03-18 00:20:01.88"
"3903","New Zealand","20","12","20","","","","",,"4.1","2020-03-18 00:30:02.43"
"4069","New Zealand","20","12","20","","","","",,"4.1","2020-03-18 00:40:02.192"
"4235","New Zealand","20","12","20","","","","",,"4.1","2020-03-18 00:50:01.785"
"4401","New Zealand","20","12","20","","","","",,"4.1","2020-03-18 01:00:01.824"
"4567","New Zealand","20","12","20","","","","",,"4.1","2020-03-18 01:10:01.921"
"4733","New Zealand","20","12","20","","","","",,"4.1","2020-03-18 01:20:02.33"
"4899","New Zealand","20","12","20","","","","",,"4","2020-03-18 01:30:02.23"
"5065","New Zealand","20","12","20","","","","",,"4","2020-03-18 01:40:02.38"
"5231","New Zealand","20","12","20","","","","",,"4","2020-03-18 01:50:01.846"
"5397","New Zealand","20","12","20","","","","",,"4","2020-03-18 02:00:02.449"
"5563","New Zealand","20","12","20","","","","",,"4","2020-03-18 02:10:02.071"
"5729","New Zealand","20","12","20","","","","",,"4","2020-03-18 02:20:02.264"
"5895","New Zealand","20","12","20","","","","",,"4","2020-03-18 02:30:01.806"
"6061","New Zealand","20","12","20","","","","",,"4","2020-03-18 02:40:01.87"
"6227","New Zealand","20","12","20","","","","",,"4","2020-03-18 02:50:02.061"
"6393","New Zealand","20","12","20","","","","",,"4","2020-03-18 03:00:02.163"
"6559","New Zealand","20","12","20","","","","",,"4","2020-03-18 03:10:02.141"
"6725","New Zealand","20","12","20","","","","",,"4","2020-03-18 03:20:02.541"
"6891","New Zealand","20","12","20","","","","",,"4","2020-03-18 03:30:01.843"
"7057","New Zealand","20","12","20","","","","",,"4","2020-03-18 03:40:01.901"
"7223","New Zealand","20","12","20","","","","",,"4","2020-03-18 03:50:01.535"
"7389","New Zealand","20","","20","","","","",,"4","2020-03-18 04:00:01.973"
"7555","New Zealand","20","","20","","","","",,"4","2020-03-18 04:10:02.063"
"7721","New Zealand","20","","20","","","","",,"4","2020-03-18 04:20:02.054"
"7887","New Zealand","20","","20","","","","",,"4","2020-03-18 04:30:01.942"
"8053","New Zealand","20","","20","","","","",,"4","2020-03-18 04:40:02.622"
"8219","New Zealand","20","","20","","","","",,"4","2020-03-18 04:50:01.853"
"8386","New Zealand","20","","20","","","","",,"4","2020-03-18 05:00:02.105"
"8553","New Zealand","20","","20","","","","",,"4","2020-03-18 05:10:02.737"
"8720","New Zealand","20","","20","","","","",,"4","2020-03-18 05:20:01.762"
"8887","New Zealand","20","","20","","","","",,"4","2020-03-18 05:30:02.281"
"9054","New Zealand","20","","20","","","","",,"4","2020-03-18 05:40:02.414"
"9221","New Zealand","20","","20","","","","",,"4","2020-03-18 05:50:02.096"
"9388","New Zealand","20","","20","","","","",,"4","2020-03-18 06:00:02.099"
"9555","New Zealand","20","","20","","","","",,"4","2020-03-18 06:10:02.11"
"9722","New Zealand","20","","20","","","","",,"4","2020-03-18 06:20:02.107"
"9890","New Zealand","20","","20","","","","",,"4","2020-03-18 06:30:01.996"
"10058","New Zealand","20","","20","","","","",,"4","2020-03-18 06:40:01.745"
"10226","New Zealand","20","","20","","","","",,"4","2020-03-18 06:50:02.3"
"10394","New Zealand","20","","20","","","","",,"4","2020-03-18 07:00:01.873"
"10562","New Zealand","20","","20","","","","",,"4","2020-03-18 07:10:01.675"
"10730","New Zealand","20","","20","","","","",,"4","2020-03-18 07:20:02.02"
"10898","New Zealand","20","","20","","","","",,"4","2020-03-18 07:30:01.939"
"11066","New Zealand","20","","20","","","","",,"4","2020-03-18 07:40:02.53"
"11234","New Zealand","20","","20","","","","",,"4","2020-03-18 07:50:01.925"
"11403","New Zealand","20","","20","","","","",,"4","2020-03-18 08:00:01.888"
"11571","New Zealand","20","","20","","","","",,"4","2020-03-18 08:10:01.81"
"11739","New Zealand","20","","20","","","","",,"4","2020-03-18 08:20:01.91"
"11907","New Zealand","20","","20","","","","",,"4","2020-03-18 08:30:01.833"
"12075","New Zealand","20","","20","","","","",,"4","2020-03-18 08:40:01.635"
"12243","New Zealand","20","","20","","","","",,"4","2020-03-18 08:50:01.702"
"12411","New Zealand","20","","20","","","","",,"4","2020-03-18 09:00:02.437"
"12579","New Zealand","20","","20","","","","",,"4","2020-03-18 09:10:01.871"
"12747","New Zealand","20","","20","","","","",,"4","2020-03-18 09:20:02.1"
"12915","New Zealand","20","","20","","","","",,"4","2020-03-18 09:30:01.766"
"13083","New Zealand","20","","20","","","","",,"4","2020-03-18 09:40:01.982"
"13251","New Zealand","20","","20","","","","",,"4","2020-03-18 09:50:02.091"
"13419","New Zealand","20","","20","","","","",,"4","2020-03-18 10:00:02.201"
"13587","New Zealand","20","","20","","","","",,"4","2020-03-18 10:10:01.929"
"13755","New Zealand","20","","20","","","","",,"4","2020-03-18 10:20:01.737"
"13923","New Zealand","20","","20","","","","",,"4","2020-03-18 10:30:01.787"
"14091","New Zealand","20","","20","","","","",,"4","2020-03-18 10:40:02.514"
"14259","New Zealand","20","","20","","","","",,"4","2020-03-18 10:50:02.178"
"14427","New Zealand","20","","20","","","","",,"4","2020-03-18 11:00:01.858"
"14596","New Zealand","20","","20","","","","",,"4","2020-03-18 11:10:02.103"
"14765","New Zealand","20","","20","","","","",,"4","2020-03-18 11:20:02.579"
"14934","New Zealand","20","","20","","","","",,"4","2020-03-18 11:30:01.883"
"15104","New Zealand","20","","20","","","","",,"4","2020-03-18 11:40:01.901"
"15274","New Zealand","20","","20","","","","",,"4","2020-03-18 11:50:01.898"
"15444","New Zealand","20","","20","","","","",,"4","2020-03-18 12:00:01.731"
"15614","New Zealand","20","","20","","","","",,"4","2020-03-18 12:10:02.508"
"15785","New Zealand","20","","20","","","","",,"4","2020-03-18 12:20:02.581"
"15956","New Zealand","20","","20","","","","",,"4","2020-03-18 12:30:02.207"
"16127","New Zealand","20","","20","","","","",,"4","2020-03-18 12:40:02.166"
"16298","New Zealand","20","","20","","","","",,"4","2020-03-18 12:50:02.197"
"16469","New Zealand","20","","20","","","","",,"4","2020-03-18 13:00:02.015"
"16640","New Zealand","20","","20","","","","",,"4","2020-03-18 13:10:02.487"
"16811","New Zealand","20","","20","","","","",,"4","2020-03-18 13:20:02.055"
"16982","New Zealand","20","","20","","","","",,"4","2020-03-18 13:30:01.884"
"17153","New Zealand","20","","20","","","","",,"4","2020-03-18 13:40:02.654"
"17324","New Zealand","20","","20","","","","",,"4","2020-03-18 13:50:01.74"
"17495","New Zealand","20","","20","","","","",,"4","2020-03-18 14:00:01.898"
"17666","New Zealand","20","","20","","","","",,"4","2020-03-18 14:10:01.803"
"17837","New Zealand","20","","20","","","","",,"4","2020-03-18 14:20:01.704"
"18008","New Zealand","20","","20","","","","",,"4","2020-03-18 14:30:01.661"
"18179","New Zealand","20","","20","","","","",,"4","2020-03-18 14:40:01.859"
"18350","New Zealand","20","","20","","","","",,"4","2020-03-18 14:50:02.648"
"18521","New Zealand","20","","20","","","","",,"4","2020-03-18 15:00:01.734"
"18692","New Zealand","20","","20","","","","",,"4","2020-03-18 15:10:02.605"
"18863","New Zealand","20","","20","","","","",,"4","2020-03-18 15:20:02.33"
"19034","New Zealand","20","","20","","","","",,"4","2020-03-18 15:30:02.342"
"19205","New Zealand","20","","20","","","","",,"4","2020-03-18 15:40:02.325"
"19376","New Zealand","20","","20","","","","",,"4","2020-03-18 15:50:02.093"
"19547","New Zealand","20","","20","","","","",,"4","2020-03-18 16:00:01.773"
"19718","New Zealand","20","","20","","","","",,"4","2020-03-18 16:10:02.43"
"19889","New Zealand","20","","20","","","","",,"4","2020-03-18 16:20:01.981"
"20060","New Zealand","20","","20","","","","",,"4","2020-03-18 16:30:02.48"
"20233","New Zealand","20","","20","","","","",,"4","2020-03-18 20:10:05.491"
"20406","New Zealand","20","","20","","","","",,"4","2020-03-18 20:20:01.974"
"20579","New Zealand","20","","20","","","","",,"4","2020-03-18 20:30:01.921"
"20752","New Zealand","20","","20","","","","",,"4","2020-03-18 20:40:02.045"
"20925","New Zealand","20","","20","","","","",,"4","2020-03-18 20:50:02.306"
"21098","New Zealand","20","","20","","","","",,"4","2020-03-18 21:00:01.801"
"21271","New Zealand","20","","20","","","","",,"4","2020-03-18 21:10:01.875"
"21444","New Zealand","20","","20","","","","",,"4","2020-03-18 21:20:02.028"
"21617","New Zealand","20","","20","","","","",,"4","2020-03-18 21:30:01.998"
"21790","New Zealand","20","","20","","","","",,"4","2020-03-18 21:40:01.962"
"21964","New Zealand","20","","20","","","","",,"4","2020-03-18 21:50:01.827"
"22138","New Zealand","20","","20","","","","",,"4","2020-03-18 22:00:01.68"
"22312","New Zealand","20","","20","","","","",,"4","2020-03-18 22:10:02.007"
"22486","New Zealand","20","","20","","","","",,"4","2020-03-18 22:20:02.478"
"22660","New Zealand","20","","20","","","","",,"4","2020-03-18 22:30:02.006"
"22834","New Zealand","20","","20","","","","",,"4","2020-03-18 22:40:01.869"
"23008","New Zealand","20","","20","","","","",,"4","2020-03-18 22:50:02.524"
"23182","New Zealand","20","","20","","","","",,"4","2020-03-18 23:00:02.332"
"23356","New Zealand","20","","20","","","","",,"4","2020-03-18 23:10:02.4"
"23530","New Zealand","20","","20","","","","",,"4","2020-03-18 23:20:02.733"
"23704","New Zealand","20","","20","","","","",,"4","2020-03-18 23:30:01.687"
"23878","New Zealand","20","","20","","","","",,"4","2020-03-18 23:40:02.284"
"24052","New Zealand","20","","20","","","","",,"4","2020-03-18 23:50:01.994"
"24226","New Zealand","20","","20","","","","",,"4","2020-03-19 00:10:02.327"
"24395","New Zealand","28","8","28","","","","",,"6","2020-03-19 00:30:02.228"
"24569","New Zealand","28","8","28","","","","",,"6","2020-03-19 00:40:02.256"
"24743","New Zealand","28","8","28","","","","",,"6","2020-03-19 00:50:01.758"
"24917","New Zealand","28","8","28","","","","",,"6","2020-03-19 01:00:01.795"
"25091","New Zealand","28","8","28","","","","",,"6","2020-03-19 01:10:02.471"
"25265","New Zealand","28","8","28","","","","",,"6","2020-03-19 01:20:02.364"
"25439","New Zealand","28","8","28","","","","",,"6","2020-03-19 01:30:02.307"
"25613","New Zealand","28","8","28","","","","",,"6","2020-03-19 01:40:02.155"
"25787","New Zealand","28","8","28","","","","",,"6","2020-03-19 01:50:02.302"
"25961","New Zealand","28","8","28","","","","",,"6","2020-03-19 02:00:02.536"
"26135","New Zealand","28","8","28","","","","",,"6","2020-03-19 02:10:01.709"
"26310","New Zealand","28","8","28","","","","",,"6","2020-03-19 02:20:01.832"
"26484","New Zealand","28","8","28","","","","",,"6","2020-03-19 02:30:01.914"
"26658","New Zealand","28","8","28","","","","",,"6","2020-03-19 02:40:02.311"
"26832","New Zealand","28","8","28","","","","",,"6","2020-03-19 02:50:02.502"
"27006","New Zealand","28","8","28","","","","",,"6","2020-03-19 03:00:02.052"
"27180","New Zealand","28","8","28","","","","",,"6","2020-03-19 03:20:02.371"
"27356","New Zealand","28","8","28","","","","",,"6","2020-03-19 03:30:01.876"
"27532","New Zealand","28","8","28","","","","",,"6","2020-03-19 03:40:02.37"
"27709","New Zealand","28","8","28","","","","",,"6","2020-03-19 03:50:01.958"
"27886","New Zealand","28","8","28","","","","",,"6","2020-03-19 04:00:01.946"
"28063","New Zealand","28","8","28","","","","",,"6","2020-03-19 04:10:01.669"
"28240","New Zealand","28","8","28","","","","",,"6","2020-03-19 04:20:01.88"
"28417","New Zealand","28","8","28","","","","",,"6","2020-03-19 04:30:02.516"
"28594","New Zealand","28","8","28","","","","",,"6","2020-03-19 04:40:01.746"
"28771","New Zealand","28","8","28","","","","",,"6","2020-03-19 04:50:02.239"
"28948","New Zealand","28","8","28","","","","",,"6","2020-03-19 05:00:02.551"
"29125","New Zealand","28","8","28","","","","",,"6","2020-03-19 05:10:02.267"
"29302","New Zealand","28","8","28","","","","",,"6","2020-03-19 05:20:01.95"
"29479","New Zealand","28","8","28","","","","",,"6","2020-03-19 05:30:01.81"
"29656","New Zealand","28","8","28","","","","",,"6","2020-03-19 05:40:01.625"
"29833","New Zealand","28","8","28","","","","",,"6","2020-03-19 05:50:02.353"
"30010","New Zealand","28","8","28","","","","",,"6","2020-03-19 06:10:02.449"
"30187","New Zealand","28","8","28","","","","",,"6","2020-03-19 06:20:02.137"
"30364","New Zealand","28","8","28","","","","",,"6","2020-03-19 06:30:01.829"
"30541","New Zealand","28","8","28","","","","",,"6","2020-03-19 06:40:02.184"
"30718","New Zealand","28","8","28","","","","",,"6","2020-03-19 06:50:01.862"
"30895","New Zealand","28","8","28","","","","",,"6","2020-03-19 07:00:02.186"
"31072","New Zealand","28","8","28","","","","",,"6","2020-03-19 07:10:02.433"
"31249","New Zealand","28","8","28","","","","",,"6","2020-03-19 07:20:02.002"
"31426","New Zealand","28","8","28","","","","",,"6","2020-03-19 07:30:02.398"
"31603","New Zealand","28","8","28","","","","",,"6","2020-03-19 07:40:01.887"
"31780","New Zealand","28","8","28","","","","",,"6","2020-03-19 07:50:01.912"
"31957","New Zealand","28","8","28","","","","",,"6","2020-03-19 08:00:02.448"
"32134","New Zealand","28","8","28","","","","",,"6","2020-03-19 08:10:02.025"
"32311","New Zealand","28","8","28","","","","",,"6","2020-03-19 08:20:01.725"
"32488","New Zealand","28","8","28","","","","",,"6","2020-03-19 08:30:01.715"
"32665","New Zealand","28","8","28","","","","",,"6","2020-03-19 08:40:02.03"
"32842","New Zealand","28","8","28","","","","",,"6","2020-03-19 08:50:02.244"
"33019","New Zealand","28","8","28","","","","",,"6","2020-03-19 09:00:01.806"
"33196","New Zealand","28","8","28","","","","",,"6","2020-03-19 09:10:02.198"
"33373","New Zealand","28","8","28","","","","",,"6","2020-03-19 09:20:02.159"
"33550","New Zealand","28","8","28","","","","",,"6","2020-03-19 09:30:02.402"
"33727","New Zealand","28","8","28","","","","",,"6","2020-03-19 09:40:02.329"
"33904","New Zealand","28","8","28","","","","",,"6","2020-03-19 09:50:01.824"
"34081","New Zealand","28","8","28","","","","",,"6","2020-03-19 10:00:01.773"
"34258","New Zealand","28","8","28","","","","",,"6","2020-03-19 10:10:02.376"
"34435","New Zealand","28","8","28","","","","",,"6","2020-03-19 10:20:01.959"
"34612","New Zealand","28","8","28","","","","",,"6","2020-03-19 10:30:02.054"
"34789","New Zealand","28","8","28","","","","",,"6","2020-03-19 10:40:01.782"
"34966","New Zealand","28","8","28","","","","",,"6","2020-03-19 10:50:02.474"
"35143","New Zealand","28","8","28","","","","",,"6","2020-03-19 11:00:02.575"
"35321","New Zealand","28","8","28","","","","",,"6","2020-03-19 11:10:02.151"
"35498","New Zealand","28","8","28","","","","",,"6","2020-03-19 11:20:01.828"
"35675","New Zealand","28","8","28","","","","",,"6","2020-03-19 11:30:01.806"
"35852","New Zealand","28","8","28","","","","",,"6","2020-03-19 11:40:02.597"
"36029","New Zealand","28","8","28","","","","",,"6","2020-03-19 11:50:01.903"
"36206","New Zealand","28","8","28","","","","",,"6","2020-03-19 12:00:02.541"
"36383","New Zealand","28","8","28","","","","",,"6","2020-03-19 12:10:01.783"
"36560","New Zealand","28","8","28","","","","",,"6","2020-03-19 12:20:02.549"
"36737","New Zealand","28","8","28","","","","",,"6","2020-03-19 12:30:02.059"
"36914","New Zealand","28","8","28","","","","",,"6","2020-03-19 12:40:01.722"
"37091","New Zealand","28","8","28","","","","",,"6","2020-03-19 12:50:01.948"
"37268","New Zealand","28","8","28","","","","",,"6","2020-03-19 13:00:02.626"
"37445","New Zealand","28","8","28","","","","",,"6","2020-03-19 13:10:02.586"
"37622","New Zealand","28","8","28","","","","",,"6","2020-03-19 13:20:02.483"
"37799","New Zealand","28","8","28","","","","",,"6","2020-03-19 13:30:02.375"
"37976","New Zealand","28","8","28","","","","",,"6","2020-03-19 13:40:01.894"
"38153","New Zealand","28","8","28","","","","",,"6","2020-03-19 13:50:01.835"
"38330","New Zealand","28","8","28","","","","",,"6","2020-03-19 14:00:02.654"
"38507","New Zealand","28","8","28","","","","",,"6","2020-03-19 14:10:02.02"
"38684","New Zealand","28","8","28","","","","",,"6","2020-03-19 14:20:01.961"
"38861","New Zealand","28","8","28","","","","",,"6","2020-03-19 14:30:01.959"
"39038","New Zealand","28","8","28","","","","",,"6","2020-03-19 14:40:01.64"
"39215","New Zealand","28","8","28","","","","",,"6","2020-03-19 14:50:02.441"
"39392","New Zealand","28","8","28","","","","",,"6","2020-03-19 15:00:02.302"
"39570","New Zealand","28","8","28","","","","",,"6","2020-03-19 15:10:01.743"
"39748","New Zealand","28","8","28","","","","",,"6","2020-03-19 15:20:01.658"
"39926","New Zealand","28","8","28","","","","",,"6","2020-03-19 15:30:01.834"
"40104","New Zealand","28","8","28","","","","",,"6","2020-03-19 15:40:02.547"
"40282","New Zealand","28","8","28","","","","",,"6","2020-03-19 15:50:02.478"
"40460","New Zealand","28","8","28","","","","",,"6","2020-03-19 16:00:02.263"
"40638","New Zealand","28","8","28","","","","",,"6","2020-03-19 16:10:02.642"
"40816","New Zealand","28","8","28","","","","",,"6","2020-03-19 16:20:02.403"
"40994","New Zealand","28","8","28","","","","",,"6","2020-03-19 16:30:01.988"
"41172","New Zealand","28","8","28","","","","",,"6","2020-03-19 16:40:01.746"
"41350","New Zealand","28","8","28","","","","",,"6","2020-03-19 16:50:02.366"
"41528","New Zealand","28","8","28","","","","",,"6","2020-03-19 17:00:02.151"
"41706","New Zealand","28","8","28","","","","",,"6","2020-03-19 17:10:01.838"
"41884","New Zealand","28","8","28","","","","",,"6","2020-03-19 17:20:02.289"
"42062","New Zealand","28","8","28","","","","",,"6","2020-03-19 17:30:02.395"
"42240","New Zealand","28","8","28","","","","",,"6","2020-03-19 17:40:01.858"
"42418","New Zealand","28","8","28","","","","",,"6","2020-03-19 17:50:01.736"
"42596","New Zealand","28","8","28","","","","",,"6","2020-03-19 18:00:02.485"
"42774","New Zealand","28","8","28","","","","",,"6","2020-03-19 18:10:02.589"
"42952","New Zealand","28","8","28","","","","",,"6","2020-03-19 18:20:01.96"
"43130","New Zealand","28","8","28","","","","",,"6","2020-03-19 18:30:02.348"
"43308","New Zealand","28","8","28","","","","",,"6","2020-03-19 18:50:02.542"
"43486","New Zealand","28","8","28","","","","",,"6","2020-03-19 19:00:01.825"
"43664","New Zealand","28","8","28","","","","",,"6","2020-03-19 19:10:02.465"
"43842","New Zealand","28","8","28","","","","",,"6","2020-03-19 19:20:02.285"
"44020","New Zealand","28","8","28","","","","",,"6","2020-03-19 19:30:02.39"
"44198","New Zealand","28","8","28","","","","",,"6","2020-03-19 19:40:01.941"
"44376","New Zealand","28","8","28","","","","",,"6","2020-03-19 19:50:01.799"
"44554","New Zealand","28","8","28","","","","",,"6","2020-03-19 20:00:02.038"
"44733","New Zealand","28","8","28","","","","",,"6","2020-03-19 20:10:01.766"
"44912","New Zealand","28","8","28","","","","",,"6","2020-03-19 20:20:02.416"
"45091","New Zealand","28","8","28","","","","",,"6","2020-03-19 20:30:02.292"
"45270","New Zealand","28","8","28","","","","",,"6","2020-03-19 20:40:02.046"
"45449","New Zealand","28","8","28","","","","",,"6","2020-03-19 20:50:02.608"
"45628","New Zealand","28","8","28","","","","",,"6","2020-03-19 21:00:02.573"
"45807","New Zealand","28","8","28","","","","",,"6","2020-03-19 21:10:01.637"
"45986","New Zealand","28","8","28","","","","",,"6","2020-03-19 21:20:02.518"
"46165","New Zealand","28","8","28","","","","",,"6","2020-03-19 21:30:02.596"
"46344","New Zealand","28","8","28","","","","",,"6","2020-03-19 21:40:02.401"
"46523","New Zealand","28","8","28","","","","",,"6","2020-03-19 21:50:02.608"
"46702","New Zealand","28","8","28","","","","",,"6","2020-03-19 22:00:02.099"
"46881","New Zealand","28","8","28","","","","",,"6","2020-03-19 22:10:02.232"
"47060","New Zealand","28","8","28","","","","",,"6","2020-03-19 22:20:02.373"
"47239","New Zealand","28","8","28","","","","",,"6","2020-03-19 22:30:01.973"
"47418","New Zealand","28","8","28","","","","",,"6","2020-03-19 22:40:01.743"
"47597","New Zealand","28","8","28","","","","",,"6","2020-03-19 22:50:01.815"
"47776","New Zealand","28","8","28","","","","",,"6","2020-03-19 23:00:01.684"
"47955","New Zealand","28","8","28","","","","",,"6","2020-03-19 23:10:02.185"
"48134","New Zealand","28","8","28","","","","",,"6","2020-03-19 23:20:01.911"
"48314","New Zealand","28","8","28","","","","",,"6","2020-03-19 23:30:01.753"
"48494","New Zealand","28","8","28","","","","",,"6","2020-03-19 23:40:01.838"
"48674","New Zealand","28","8","28","","","","",,"6","2020-03-19 23:50:02.341"
"48854","New Zealand","28","8","28","","","","",,"6","2020-03-20 00:00:02.196"
"49034","New Zealand","28","8","28","","","","",,"6","2020-03-20 00:10:01.93"
"49214","New Zealand","28","8","28","","","","",,"6","2020-03-20 00:20:02.54"
"49389","New Zealand","39","19","39","","","","",,"8","2020-03-20 00:30:02.383"
"49569","New Zealand","39","19","39","","","","",,"8","2020-03-20 00:40:01.973"
"49749","New Zealand","39","19","39","","","","",,"8","2020-03-20 00:50:01.788"
"49929","New Zealand","39","19","39","","","","",,"8","2020-03-20 01:00:02.511"
"50109","New Zealand","39","19","39","","","","",,"8","2020-03-20 01:10:02.24"
"50289","New Zealand","39","19","39","","","","",,"8","2020-03-20 01:20:01.739"
"50469","New Zealand","39","19","39","","","","",,"8","2020-03-20 01:30:02.176"
"50649","New Zealand","39","19","39","","","","",,"8","2020-03-20 01:40:02.123"
"50829","New Zealand","39","19","39","","","","",,"8","2020-03-20 01:50:02.348"
"51009","New Zealand","39","19","39","","","","",,"8","2020-03-20 02:00:02.523"
"51189","New Zealand","39","19","39","","","","",,"8","2020-03-20 02:10:02.08"
"51369","New Zealand","39","19","39","","","","",,"8","2020-03-20 02:20:02.148"
"51549","New Zealand","39","11","39","","","","",,"8","2020-03-20 02:30:02.288"
"51729","New Zealand","39","11","39","","","","",,"8","2020-03-20 02:40:01.702"
"51909","New Zealand","39","11","39","","","","",,"8","2020-03-20 02:50:01.898"
"52089","New Zealand","39","11","39","","","","",,"8","2020-03-20 03:00:02.217"
"52270","New Zealand","39","11","39","","","","",,"8","2020-03-20 03:10:02.097"
"52451","New Zealand","39","11","39","","","","",,"8","2020-03-20 03:20:02.027"
"52632","New Zealand","39","11","39","","","","",,"8","2020-03-20 03:30:01.838"
"52813","New Zealand","39","11","39","","","","",,"8","2020-03-20 03:40:01.603"
"52994","New Zealand","39","11","39","","","","",,"8","2020-03-20 03:50:01.827"
"53175","New Zealand","39","11","39","","","","",,"8","2020-03-20 04:00:02.224"
"53356","New Zealand","39","11","39","","","","",,"8","2020-03-20 04:10:02.519"
"53537","New Zealand","39","11","39","","","","",,"8","2020-03-20 04:20:02.031"
"53718","New Zealand","39","11","39","","","","",,"8","2020-03-20 04:30:02.033"
"53899","New Zealand","39","11","39","","","","",,"8","2020-03-20 04:40:01.709"
"54080","New Zealand","39","11","39","","","","",,"8","2020-03-20 04:50:02.361"
"54261","New Zealand","39","11","39","","","","",,"8","2020-03-20 05:00:02.299"
"54442","New Zealand","39","11","39","","","","",,"8","2020-03-20 05:10:02.418"
"54623","New Zealand","39","11","39","","","","",,"8","2020-03-20 05:20:01.606"
"54804","New Zealand","39","11","39","","","","",,"8","2020-03-20 05:30:02.547"
"54985","New Zealand","39","11","39","","","","",,"8","2020-03-20 05:40:01.854"
"55167","New Zealand","39","11","39","","","","",,"8","2020-03-20 05:50:01.948"
"55349","New Zealand","39","11","39","","","","",,"8","2020-03-20 06:00:01.791"
"55531","New Zealand","39","11","39","","","","",,"8","2020-03-20 06:10:02.232"
"55713","New Zealand","39","11","39","","","","",,"8","2020-03-20 06:20:02.478"
"55895","New Zealand","39","11","39","","","","",,"8","2020-03-20 06:30:01.7"
"56077","New Zealand","39","11","39","","","","",,"8","2020-03-20 06:40:01.8"
"56259","New Zealand","39","11","39","","","","",,"8","2020-03-20 06:50:02.299"
"56441","New Zealand","39","11","39","","","","",,"8","2020-03-20 07:10:01.674"
"56623","New Zealand","39","11","39","","","","",,"8","2020-03-20 07:20:02.372"
"56806","New Zealand","39","11","39","","","","",,"8","2020-03-20 07:30:02.029"
"56989","New Zealand","39","11","39","","","","",,"8","2020-03-20 07:40:01.898"
"57172","New Zealand","39","11","39","","","","",,"8","2020-03-20 07:50:01.776"
"57356","New Zealand","39","11","39","","","","",,"8","2020-03-20 08:00:02.574"
"57539","New Zealand","39","11","39","","","","",,"8","2020-03-20 08:10:01.816"
"57722","New Zealand","39","11","39","","","","",,"8","2020-03-20 08:20:01.917"
"57905","New Zealand","39","11","39","","","","",,"8","2020-03-20 08:30:02.24"
"58088","New Zealand","39","11","39","","","","",,"8","2020-03-20 08:40:02.056"
"58271","New Zealand","39","11","39","","","","",,"8","2020-03-20 08:50:01.96"
"58454","New Zealand","39","11","39","","","","",,"8","2020-03-20 09:00:02.462"
"58637","New Zealand","39","11","39","","","","",,"8","2020-03-20 09:10:01.732"
"58820","New Zealand","39","11","39","","","","",,"8","2020-03-20 09:20:02.49"
"59003","New Zealand","39","11","39","","","","",,"8","2020-03-20 09:40:02.208"
"59186","New Zealand","39","11","39","","","","",,"8","2020-03-20 09:50:01.856"
"59369","New Zealand","39","11","39","","","","",,"8","2020-03-20 10:00:02.429"
"59552","New Zealand","39","11","39","","","","",,"8","2020-03-20 10:10:02.212"
"59735","New Zealand","39","11","39","","","","",,"8","2020-03-20 10:20:01.659"
"59918","New Zealand","39","11","39","","","","",,"8","2020-03-20 10:30:02.599"
"60101","New Zealand","39","11","39","","","","",,"8","2020-03-20 10:40:01.705"
"60284","New Zealand","39","11","39","","","","",,"8","2020-03-20 10:50:01.597"
"60467","New Zealand","39","11","39","","","","",,"8","2020-03-20 11:00:01.724"
"60651","New Zealand","39","11","39","","","","",,"8","2020-03-20 11:10:02.218"
"60834","New Zealand","39","11","39","","","","",,"8","2020-03-20 11:20:02.519"
