"id","country_name","total_cases","new_cases","active_cases","total_deaths","new_deaths","total_recovered","serious_critical","region","total_cases_per1m","record_date"
"9970","UK","1,950","","1,814","71","","65","20",,"29","2020-03-18 06:40:01.745"
"10138","UK","1,950","","1,814","71","","65","20",,"29","2020-03-18 06:50:02.3"
"10306","UK","1,950","","1,814","71","","65","20",,"29","2020-03-18 07:00:01.873"
"10474","UK","1,950","","1,814","71","","65","20",,"29","2020-03-18 07:10:01.675"
"10642","UK","1,950","","1,814","71","","65","20",,"29","2020-03-18 07:20:02.02"
"10810","UK","1,950","","1,814","71","","65","20",,"29","2020-03-18 07:30:01.939"
"10978","UK","1,950","","1,814","71","","65","20",,"29","2020-03-18 07:40:02.53"
"11146","UK","1,950","","1,814","71","","65","20",,"29","2020-03-18 07:50:01.925"
"11314","UK","1,950","","1,814","71","","65","20",,"29","2020-03-18 08:00:01.888"
"11482","UK","1,950","","1,814","71","","65","20",,"29","2020-03-18 08:10:01.81"
"11650","UK","1,950","","1,814","71","","65","20",,"29","2020-03-18 08:20:01.91"
"11818","UK","1,950","","1,814","71","","65","20",,"29","2020-03-18 08:30:01.833"
"11986","UK","1,950","","1,814","71","","65","20",,"29","2020-03-18 08:40:01.635"
"12154","UK","1,950","","1,814","71","","65","20",,"29","2020-03-18 08:50:01.702"
"12322","UK","1,950","","1,814","71","","65","20",,"29","2020-03-18 09:00:02.437"
"12490","UK","1,950","","1,814","71","","65","20",,"29","2020-03-18 09:10:01.871"
"12658","UK","1,950","","1,814","71","","65","20",,"29","2020-03-18 09:20:02.1"
"12826","UK","1,950","","1,814","71","","65","20",,"29","2020-03-18 09:30:01.766"
"12994","UK","1,950","","1,814","71","","65","20",,"29","2020-03-18 09:40:01.982"
"13162","UK","1,950","","1,814","71","","65","20",,"29","2020-03-18 09:50:02.091"
"13330","UK","1,950","","1,814","71","","65","20",,"29","2020-03-18 10:00:02.201"
"13498","UK","1,950","","1,814","71","","65","20",,"29","2020-03-18 10:10:01.929"
"13666","UK","1,950","","1,814","71","","65","20",,"29","2020-03-18 10:20:01.737"
"13834","UK","1,950","","1,814","71","","65","20",,"29","2020-03-18 10:30:01.787"
"14002","UK","1,950","","1,814","71","","65","20",,"29","2020-03-18 10:40:02.514"
"14170","UK","1,950","","1,814","71","","65","20",,"29","2020-03-18 10:50:02.178"
"14338","UK","1,950","","1,814","71","","65","20",,"29","2020-03-18 11:00:01.858"
"14506","UK","1,950","","1,814","71","","65","20",,"29","2020-03-18 11:10:02.103"
"14675","UK","1,950","","1,814","71","","65","20",,"29","2020-03-18 11:20:02.579"
"14844","UK","1,950","","1,814","71","","65","20",,"29","2020-03-18 11:30:01.883"
"15014","UK","1,950","","1,814","71","","65","20",,"29","2020-03-18 11:40:01.901"
"15184","UK","1,950","","1,814","71","","65","20",,"29","2020-03-18 11:50:01.898"
"15354","UK","1,950","","1,814","71","","65","20",,"29","2020-03-18 12:00:01.731"
"15524","UK","1,950","","1,814","71","","65","20",,"29","2020-03-18 12:10:02.508"
"15695","UK","1,950","","1,814","71","","65","20",,"29","2020-03-18 12:20:02.581"
"15866","UK","1,950","","1,814","71","","65","20",,"29","2020-03-18 12:30:02.207"
"16037","UK","1,950","","1,814","71","","65","20",,"29","2020-03-18 12:40:02.166"
"16208","UK","1,950","","1,814","71","","65","20",,"29","2020-03-18 12:50:02.197"
"16379","UK","1,950","","1,814","71","","65","20",,"29","2020-03-18 13:00:02.015"
"16551","UK","1,950","","1,814","71","","65","20",,"29","2020-03-18 13:10:02.487"
"16722","UK","1,950","","1,814","71","","65","20",,"29","2020-03-18 13:20:02.055"
"16893","UK","1,950","","1,814","71","","65","20",,"29","2020-03-18 13:30:01.884"
"17064","UK","1,950","","1,814","71","","65","20",,"29","2020-03-18 13:40:02.654"
"17235","UK","1,950","","1,814","71","","65","20",,"29","2020-03-18 13:50:01.74"
"17406","UK","1,950","","1,814","71","","65","20",,"29","2020-03-18 14:00:01.898"
"17577","UK","1,950","","1,814","71","","65","20",,"29","2020-03-18 14:10:01.803"
"17747","UK","2,626","676","2,490","71","","65","20",,"39","2020-03-18 14:20:01.704"
"17918","UK","2,626","676","2,490","71","","65","20",,"39","2020-03-18 14:30:01.661"
"18089","UK","2,626","676","2,490","71","","65","20",,"39","2020-03-18 14:40:01.859"
"18260","UK","2,626","676","2,490","71","","65","20",,"39","2020-03-18 14:50:02.648"
"18431","UK","2,626","676","2,490","71","","65","20",,"39","2020-03-18 15:00:01.734"
"18602","UK","2,626","676","2,490","71","","65","20",,"39","2020-03-18 15:10:02.605"
"18773","UK","2,626","676","2,490","71","","65","20",,"39","2020-03-18 15:20:02.33"
"18944","UK","2,626","676","2,490","71","","65","20",,"39","2020-03-18 15:30:02.342"
"19115","UK","2,626","676","2,490","71","","65","20",,"39","2020-03-18 15:40:02.325"
"19286","UK","2,626","676","2,490","71","","65","20",,"39","2020-03-18 15:50:02.093"
"19457","UK","2,626","676","2,490","71","","65","20",,"39","2020-03-18 16:00:01.773"
"19628","UK","2,626","676","2,490","71","","65","20",,"39","2020-03-18 16:10:02.43"
"19799","UK","2,626","676","2,490","71","","65","20",,"39","2020-03-18 16:20:01.981"
"19970","UK","2,626","676","2,490","71","","65","20",,"39","2020-03-18 16:30:02.48"
"20141","UK","2,626","676","2,457","104","33","65","20",,"39","2020-03-18 20:10:05.491"
"20314","UK","2,626","676","2,457","104","33","65","20",,"39","2020-03-18 20:20:01.974"
"20487","UK","2,626","676","2,457","104","33","65","20",,"39","2020-03-18 20:30:01.921"
"20660","UK","2,626","676","2,457","104","33","65","20",,"39","2020-03-18 20:40:02.045"
"20833","UK","2,626","676","2,457","104","33","65","20",,"39","2020-03-18 20:50:02.306"
"21006","UK","2,626","676","2,457","104","33","65","20",,"39","2020-03-18 21:00:01.801"
"21179","UK","2,626","676","2,457","104","33","65","20",,"39","2020-03-18 21:10:01.875"
"21352","UK","2,626","676","2,457","104","33","65","20",,"39","2020-03-18 21:20:02.028"
"21525","UK","2,626","676","2,457","104","33","65","20",,"39","2020-03-18 21:30:01.998"
"21698","UK","2,626","676","2,457","104","33","65","20",,"39","2020-03-18 21:40:01.962"
"21872","UK","2,626","676","2,457","104","33","65","20",,"39","2020-03-18 21:50:01.827"
"22046","UK","2,626","676","2,457","104","33","65","20",,"39","2020-03-18 22:00:01.68"
"22220","UK","2,626","676","2,457","104","33","65","20",,"39","2020-03-18 22:10:02.007"
"22394","UK","2,626","676","2,457","104","33","65","20",,"39","2020-03-18 22:20:02.478"
"22568","UK","2,626","676","2,457","104","33","65","20",,"39","2020-03-18 22:30:02.006"
"22742","UK","2,626","676","2,457","104","33","65","20",,"39","2020-03-18 22:40:01.869"
"22916","UK","2,626","676","2,457","104","33","65","20",,"39","2020-03-18 22:50:02.524"
"23090","UK","2,626","676","2,457","104","33","65","20",,"39","2020-03-18 23:00:02.332"
"23264","UK","2,626","676","2,457","104","33","65","20",,"39","2020-03-18 23:10:02.4"
"23438","UK","2,626","676","2,457","104","33","65","20",,"39","2020-03-18 23:20:02.733"
"23612","UK","2,626","676","2,457","104","33","65","20",,"39","2020-03-18 23:30:01.687"
"23786","UK","2,626","676","2,457","104","33","65","20",,"39","2020-03-18 23:40:02.284"
"23960","UK","2,626","676","2,457","104","33","65","20",,"39","2020-03-18 23:50:01.994"
"24134","UK","2,626","676","2,457","104","33","65","20",,"39","2020-03-19 00:10:02.327"
"24308","UK","2,626","676","2,457","104","33","65","20",,"39","2020-03-19 00:30:02.228"
"24482","UK","2,626","676","2,457","104","33","65","20",,"39","2020-03-19 00:40:02.256"
"24656","UK","2,626","676","2,457","104","33","65","20",,"39","2020-03-19 00:50:01.758"
"24830","UK","2,626","676","2,457","104","33","65","20",,"39","2020-03-19 01:00:01.795"
"25004","UK","2,626","676","2,457","104","33","65","20",,"39","2020-03-19 01:10:02.471"
"25178","UK","2,626","676","2,457","104","33","65","20",,"39","2020-03-19 01:20:02.364"
"25352","UK","2,626","676","2,457","104","33","65","20",,"39","2020-03-19 01:30:02.307"
"25526","UK","2,626","676","2,457","104","33","65","20",,"39","2020-03-19 01:40:02.155"
"25700","UK","2,626","676","2,457","104","33","65","20",,"39","2020-03-19 01:50:02.302"
"25874","UK","2,626","676","2,457","104","33","65","20",,"39","2020-03-19 02:00:02.536"
"26048","UK","2,626","676","2,457","104","33","65","20",,"39","2020-03-19 02:10:01.709"
"26222","UK","2,626","676","2,457","104","33","65","20",,"39","2020-03-19 02:20:01.832"
"26396","UK","2,626","676","2,457","104","33","65","20",,"39","2020-03-19 02:30:01.914"
"26570","UK","2,626","","2,457","104","","65","20",,"39","2020-03-19 02:40:02.311"
"26744","UK","2,626","","2,457","104","","65","20",,"39","2020-03-19 02:50:02.502"
"26918","UK","2,626","","2,457","104","","65","20",,"39","2020-03-19 03:00:02.052"
"27092","UK","2,626","","2,457","104","","65","20",,"39","2020-03-19 03:20:02.371"
"27268","UK","2,626","","2,457","104","","65","20",,"39","2020-03-19 03:30:01.876"
"27444","UK","2,626","","2,457","104","","65","20",,"39","2020-03-19 03:40:02.37"
"27621","UK","2,626","","2,457","104","","65","20",,"39","2020-03-19 03:50:01.958"
"27798","UK","2,626","","2,457","104","","65","20",,"39","2020-03-19 04:00:01.946"
"27975","UK","2,626","","2,457","104","","65","20",,"39","2020-03-19 04:10:01.669"
"28152","UK","2,626","","2,457","104","","65","20",,"39","2020-03-19 04:20:01.88"
"28329","UK","2,626","","2,457","104","","65","20",,"39","2020-03-19 04:30:02.516"
"28506","UK","2,626","","2,457","104","","65","20",,"39","2020-03-19 04:40:01.746"
"28683","UK","2,626","","2,457","104","","65","20",,"39","2020-03-19 04:50:02.239"
"28860","UK","2,626","","2,457","104","","65","20",,"39","2020-03-19 05:00:02.551"
"29037","UK","2,626","","2,457","104","","65","20",,"39","2020-03-19 05:10:02.267"
"29214","UK","2,626","","2,457","104","","65","20",,"39","2020-03-19 05:20:01.95"
"29391","UK","2,626","","2,457","104","","65","20",,"39","2020-03-19 05:30:01.81"
"29568","UK","2,626","","2,457","104","","65","20",,"39","2020-03-19 05:40:01.625"
"29745","UK","2,626","","2,457","104","","65","20",,"39","2020-03-19 05:50:02.353"
"29922","UK","2,626","","2,457","104","","65","20",,"39","2020-03-19 06:10:02.449"
"30099","UK","2,626","","2,457","104","","65","20",,"39","2020-03-19 06:20:02.137"
"30276","UK","2,626","","2,457","104","","65","20",,"39","2020-03-19 06:30:01.829"
"30453","UK","2,626","","2,457","104","","65","20",,"39","2020-03-19 06:40:02.184"
"30630","UK","2,626","","2,457","104","","65","20",,"39","2020-03-19 06:50:01.862"
"30807","UK","2,626","","2,457","104","","65","20",,"39","2020-03-19 07:00:02.186"
"30984","UK","2,626","","2,457","104","","65","20",,"39","2020-03-19 07:10:02.433"
"31161","UK","2,626","","2,457","104","","65","20",,"39","2020-03-19 07:20:02.002"
"31338","UK","2,626","","2,457","104","","65","20",,"39","2020-03-19 07:30:02.398"
"31515","UK","2,626","","2,457","104","","65","20",,"39","2020-03-19 07:40:01.887"
"31692","UK","2,626","","2,457","104","","65","20",,"39","2020-03-19 07:50:01.912"
"31869","UK","2,626","","2,457","104","","65","20",,"39","2020-03-19 08:00:02.448"
"32046","UK","2,626","","2,457","104","","65","20",,"39","2020-03-19 08:10:02.025"
"32223","UK","2,626","","2,457","104","","65","20",,"39","2020-03-19 08:20:01.725"
"32400","UK","2,626","","2,457","104","","65","20",,"39","2020-03-19 08:30:01.715"
"32577","UK","2,626","","2,457","104","","65","20",,"39","2020-03-19 08:40:02.03"
"32754","UK","2,626","","2,457","104","","65","20",,"39","2020-03-19 08:50:02.244"
"32931","UK","2,626","","2,457","104","","65","20",,"39","2020-03-19 09:00:01.806"
"33108","UK","2,626","","2,457","104","","65","20",,"39","2020-03-19 09:10:02.198"
"33285","UK","2,626","","2,457","104","","65","20",,"39","2020-03-19 09:20:02.159"
"33462","UK","2,626","","2,457","104","","65","20",,"39","2020-03-19 09:30:02.402"
"33639","UK","2,626","","2,457","104","","65","20",,"39","2020-03-19 09:40:02.329"
"33816","UK","2,626","","2,457","104","","65","20",,"39","2020-03-19 09:50:01.824"
"33993","UK","2,626","","2,457","104","","65","20",,"39","2020-03-19 10:00:01.773"
"34170","UK","2,626","","2,457","104","","65","20",,"39","2020-03-19 10:10:02.376"
"34347","UK","2,626","","2,457","104","","65","20",,"39","2020-03-19 10:20:01.959"
"34524","UK","2,626","","2,457","104","","65","20",,"39","2020-03-19 10:30:02.054"
"34701","UK","2,626","","2,457","104","","65","20",,"39","2020-03-19 10:40:01.782"
"34878","UK","2,626","","2,457","104","","65","20",,"39","2020-03-19 10:50:02.474"
"35055","UK","2,626","","2,457","104","","65","20",,"39","2020-03-19 11:00:02.575"
"35232","UK","2,626","","2,457","104","","65","20",,"39","2020-03-19 11:10:02.151"
"35409","UK","2,626","","2,457","104","","65","20",,"39","2020-03-19 11:20:01.828"
"35586","UK","2,626","","2,457","104","","65","20",,"39","2020-03-19 11:30:01.806"
"35763","UK","2,626","","2,457","104","","65","20",,"39","2020-03-19 11:40:02.597"
"35940","UK","2,626","","2,457","104","","65","20",,"39","2020-03-19 11:50:01.903"
"36117","UK","2,626","","2,457","104","","65","20",,"39","2020-03-19 12:00:02.541"
"36294","UK","2,626","","2,457","104","","65","20",,"39","2020-03-19 12:10:01.783"
"36471","UK","2,626","","2,457","104","","65","20",,"39","2020-03-19 12:20:02.549"
"36648","UK","2,626","","2,457","104","","65","20",,"39","2020-03-19 12:30:02.059"
"36825","UK","2,626","","2,457","104","","65","20",,"39","2020-03-19 12:40:01.722"
"37002","UK","2,626","","2,453","108","4","65","20",,"39","2020-03-19 12:50:01.948"
"37179","UK","2,626","","2,453","108","4","65","20",,"39","2020-03-19 13:00:02.626"
"37356","UK","2,626","","2,453","108","4","65","20",,"39","2020-03-19 13:10:02.586"
"37533","UK","2,626","","2,453","108","4","65","20",,"39","2020-03-19 13:20:02.483"
"37710","UK","2,626","","2,453","108","4","65","20",,"39","2020-03-19 13:30:02.375"
"37887","UK","2,626","","2,453","108","4","65","20",,"39","2020-03-19 13:40:01.894"
"38064","UK","2,626","","2,453","108","4","65","20",,"39","2020-03-19 13:50:01.835"
"38241","UK","2,626","","2,453","108","4","65","20",,"39","2020-03-19 14:00:02.654"
"38418","UK","2,626","","2,453","108","4","65","20",,"39","2020-03-19 14:10:02.02"
"38595","UK","2,626","","2,453","108","4","65","20",,"39","2020-03-19 14:20:01.961"
"38772","UK","2,626","","2,453","108","4","65","20",,"39","2020-03-19 14:30:01.959"
"38949","UK","2,626","","2,453","108","4","65","20",,"39","2020-03-19 14:40:01.64"
"39126","UK","2,689","63","2,516","108","4","65","20",,"40","2020-03-19 14:50:02.441"
"39303","UK","2,689","63","2,496","128","24","65","20",,"40","2020-03-19 15:00:02.302"
"39481","UK","2,689","63","2,496","128","24","65","20",,"40","2020-03-19 15:10:01.743"
"39659","UK","2,689","63","2,496","128","24","65","20",,"40","2020-03-19 15:20:01.658"
"39837","UK","2,692","66","2,490","137","33","65","20",,"40","2020-03-19 15:30:01.834"
"40015","UK","2,692","66","2,490","137","33","65","20",,"40","2020-03-19 15:40:02.547"
"40193","UK","2,692","66","2,490","137","33","65","20",,"40","2020-03-19 15:50:02.478"
"40371","UK","2,692","66","2,490","137","33","65","20",,"40","2020-03-19 16:00:02.263"
"40549","UK","2,692","66","2,490","137","33","65","20",,"40","2020-03-19 16:10:02.642"
"40727","UK","2,692","66","2,490","137","33","65","20",,"40","2020-03-19 16:20:02.403"
"40905","UK","2,692","66","2,490","137","33","65","20",,"40","2020-03-19 16:30:01.988"
"41083","UK","2,692","66","2,490","137","33","65","20",,"40","2020-03-19 16:40:01.746"
"41261","UK","2,692","66","2,490","137","33","65","20",,"40","2020-03-19 16:50:02.366"
"41439","UK","2,692","66","2,490","137","33","65","20",,"40","2020-03-19 17:00:02.151"
"41617","UK","2,692","66","2,490","137","33","65","20",,"40","2020-03-19 17:10:01.838"
"41795","UK","2,692","66","2,490","137","33","65","20",,"40","2020-03-19 17:20:02.289"
"41973","UK","2,692","66","2,490","137","33","65","20",,"40","2020-03-19 17:30:02.395"
"42151","UK","2,692","66","2,490","137","33","65","20",,"40","2020-03-19 17:40:01.858"
"42329","UK","2,692","66","2,490","137","33","65","20",,"40","2020-03-19 17:50:01.736"
"42507","UK","2,692","66","2,490","137","33","65","20",,"40","2020-03-19 18:00:02.485"
"42685","UK","2,692","66","2,490","137","33","65","20",,"40","2020-03-19 18:10:02.589"
"42863","UK","2,692","66","2,490","137","33","65","20",,"40","2020-03-19 18:20:01.96"
"43041","UK","2,692","66","2,490","137","33","65","20",,"40","2020-03-19 18:30:02.348"
"43219","UK","3,269","643","3,060","144","40","65","20",,"48","2020-03-19 18:50:02.542"
"43397","UK","3,269","643","3,060","144","40","65","20",,"48","2020-03-19 19:00:01.825"
"43575","UK","3,269","643","3,060","144","40","65","20",,"48","2020-03-19 19:10:02.465"
"43753","UK","3,269","643","3,060","144","40","65","20",,"48","2020-03-19 19:20:02.285"
"43931","UK","3,269","643","3,060","144","40","65","20",,"48","2020-03-19 19:30:02.39"
"44109","UK","3,269","643","3,060","144","40","65","20",,"48","2020-03-19 19:40:01.941"
"44287","UK","3,269","643","3,060","144","40","65","20",,"48","2020-03-19 19:50:01.799"
"44465","UK","3,269","643","3,060","144","40","65","20",,"48","2020-03-19 20:00:02.038"
"44644","UK","3,269","643","3,060","144","40","65","20",,"48","2020-03-19 20:10:01.766"
"44823","UK","3,269","643","3,060","144","40","65","20",,"48","2020-03-19 20:20:02.416"
"45002","UK","3,269","643","3,060","144","40","65","20",,"48","2020-03-19 20:30:02.292"
"45181","UK","3,269","643","3,060","144","40","65","20",,"48","2020-03-19 20:40:02.046"
"45360","UK","3,269","643","3,060","144","40","65","20",,"48","2020-03-19 20:50:02.608"
"45539","UK","3,269","643","3,060","144","40","65","20",,"48","2020-03-19 21:00:02.573"
"45718","UK","3,269","643","3,060","144","40","65","20",,"48","2020-03-19 21:10:01.637"
"45897","UK","3,269","643","3,060","144","40","65","20",,"48","2020-03-19 21:20:02.518"
"46076","UK","3,269","643","3,060","144","40","65","20",,"48","2020-03-19 21:30:02.596"
"46255","UK","3,269","643","3,060","144","40","65","20",,"48","2020-03-19 21:40:02.401"
"46434","UK","3,269","643","3,060","144","40","65","20",,"48","2020-03-19 21:50:02.608"
"46613","UK","3,269","643","3,060","144","40","65","20",,"48","2020-03-19 22:00:02.099"
"46792","UK","3,269","643","3,060","144","40","65","20",,"48","2020-03-19 22:10:02.232"
"46971","UK","3,269","643","3,060","144","40","65","20",,"48","2020-03-19 22:20:02.373"
"47150","UK","3,269","643","3,060","144","40","65","20",,"48","2020-03-19 22:30:01.973"
"47329","UK","3,269","643","3,060","144","40","65","20",,"48","2020-03-19 22:40:01.743"
"47508","UK","3,269","643","3,060","144","40","65","20",,"48","2020-03-19 22:50:01.815"
"47687","UK","3,269","643","3,060","144","40","65","20",,"48","2020-03-19 23:00:01.684"
"47866","UK","3,269","643","3,060","144","40","65","20",,"48","2020-03-19 23:10:02.185"
"48045","UK","3,269","643","3,060","144","40","65","20",,"48","2020-03-19 23:20:01.911"
"48225","UK","3,269","643","3,060","144","40","65","20",,"48","2020-03-19 23:30:01.753"
"48405","UK","3,269","643","3,060","144","40","65","20",,"48","2020-03-19 23:40:01.838"
"48585","UK","3,269","643","3,060","144","40","65","20",,"48","2020-03-19 23:50:02.341"
"48765","UK","3,269","643","3,060","144","40","65","20",,"48","2020-03-20 00:00:02.196"
"48945","UK","3,269","643","3,060","144","40","65","20",,"48","2020-03-20 00:10:01.93"
"49125","UK","3,269","643","3,060","144","40","65","20",,"48","2020-03-20 00:20:02.54"
"49305","UK","3,269","643","3,060","144","40","65","20",,"48","2020-03-20 00:30:02.383"
"49485","UK","3,269","643","3,060","144","40","65","20",,"48","2020-03-20 00:40:01.973"
"49665","UK","3,269","643","3,060","144","40","65","20",,"48","2020-03-20 00:50:01.788"
"49845","UK","3,269","643","3,060","144","40","65","20",,"48","2020-03-20 01:00:02.511"
"50025","UK","3,269","643","3,060","144","40","65","20",,"48","2020-03-20 01:10:02.24"
"50205","UK","3,269","643","3,060","144","40","65","20",,"48","2020-03-20 01:20:01.739"
"50385","UK","3,269","643","3,060","144","40","65","20",,"48","2020-03-20 01:30:02.176"
"50565","UK","3,269","643","3,060","144","40","65","20",,"48","2020-03-20 01:40:02.123"
"50745","UK","3,269","643","3,060","144","40","65","20",,"48","2020-03-20 01:50:02.348"
"50925","UK","3,269","643","3,060","144","40","65","20",,"48","2020-03-20 02:00:02.523"
"51105","UK","3,269","643","3,060","144","40","65","20",,"48","2020-03-20 02:10:02.08"
"51285","UK","3,269","643","3,060","144","40","65","20",,"48","2020-03-20 02:20:02.148"
"51465","UK","3,269","","3,060","144","","65","20",,"48","2020-03-20 02:30:02.288"
"51645","UK","3,269","","3,060","144","","65","20",,"48","2020-03-20 02:40:01.702"
"51825","UK","3,269","","3,060","144","","65","20",,"48","2020-03-20 02:50:01.898"
"52005","UK","3,269","","3,060","144","","65","20",,"48","2020-03-20 03:00:02.217"
"52186","UK","3,269","","3,060","144","","65","20",,"48","2020-03-20 03:10:02.097"
"52367","UK","3,269","","3,060","144","","65","20",,"48","2020-03-20 03:20:02.027"
"52548","UK","3,269","","3,060","144","","65","20",,"48","2020-03-20 03:30:01.838"
"52729","UK","3,269","","3,060","144","","65","20",,"48","2020-03-20 03:40:01.603"
"52910","UK","3,269","","3,060","144","","65","20",,"48","2020-03-20 03:50:01.827"
"53091","UK","3,269","","3,060","144","","65","20",,"48","2020-03-20 04:00:02.224"
"53272","UK","3,269","","3,060","144","","65","20",,"48","2020-03-20 04:10:02.519"
"53453","UK","3,269","","3,060","144","","65","20",,"48","2020-03-20 04:20:02.031"
"53634","UK","3,269","","3,060","144","","65","20",,"48","2020-03-20 04:30:02.033"
"53815","UK","3,269","","3,060","144","","65","20",,"48","2020-03-20 04:40:01.709"
"53996","UK","3,269","","3,060","144","","65","20",,"48","2020-03-20 04:50:02.361"
"54177","UK","3,269","","3,060","144","","65","20",,"48","2020-03-20 05:00:02.299"
